CTD,20200325CCHSIO
NUMBER_HEADERS = 14
EXPOCODE = 325020190403
SECT_ID = I06S
STNNBR = 5
CASTNO = 2
DATE = 20190416
TIME = 2223
LATITUDE = -68.2795
LONGITUDE = 31.0967
DEPTH =   2321
INSTRUMENT_ID = 0830
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDBACKSCATTER,CTDBACKSCATTER_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,/METER,
    1398.0,2,    0.3457,2,   34.6895,2, -623.7004,2,    0.0618,1,    0.1264,1,    0.0004,2
    1400.0,2,    0.3437,2,   34.6894,2, -622.8566,2,    0.0618,1,    0.1269,1,    0.0004,2
    1402.0,2,    0.3419,2,   34.6894,2,  -622.326,2,    0.0618,1,    0.1268,1,    0.0004,2
    1404.0,2,     0.341,2,   34.6893,2, -622.3182,2,    0.0619,1,    0.1266,1,    0.0004,2
    1406.0,2,    0.3398,2,   34.6892,2, -622.1863,2,    0.0618,1,    0.1265,1,    0.0004,2
    1408.0,2,    0.3385,2,   34.6891,2, -622.1383,2,    0.0618,1,    0.1262,1,    0.0004,2
    1410.0,2,    0.3375,2,   34.6891,2, -622.0273,2,    0.0618,1,    0.1263,1,    0.0004,2
    1412.0,2,     0.336,2,    34.689,2, -621.7833,2,    0.0618,1,    0.1263,1,    0.0004,2
    1414.0,2,    0.3344,2,   34.6889,2, -621.3543,2,    0.0619,1,    0.1264,1,    0.0004,2
    1416.0,2,    0.3327,2,   34.6888,2, -620.6781,2,    0.0619,1,    0.1264,1,    0.0004,2
    1418.0,2,    0.3314,2,   34.6887,2, -620.2088,2,    0.0619,1,    0.1265,1,    0.0004,2
    1420.0,2,    0.3299,2,   34.6887,2, -619.9384,2,    0.0619,1,    0.1264,1,    0.0005,2
    1422.0,2,    0.3287,2,   34.6886,2, -619.7717,2,    0.0619,1,    0.1264,1,    0.0007,2
    1424.0,2,    0.3274,2,   34.6886,2, -619.5211,2,    0.0619,1,    0.1265,1,    0.0008,2
    1426.0,2,    0.3263,2,   34.6885,2, -619.4874,2,    0.0619,1,    0.1265,1,    0.0008,2
    1428.0,2,    0.3257,2,   34.6885,2, -619.3133,2,    0.0619,1,    0.1263,1,    0.0008,2
    1430.0,2,    0.3243,2,   34.6884,2, -618.8187,2,    0.0619,1,    0.1262,1,    0.0007,2
    1432.0,2,    0.3233,2,   34.6884,2, -618.2385,2,    0.0619,1,    0.1263,1,    0.0005,2
    1434.0,2,    0.3222,2,   34.6883,2, -617.9103,2,    0.0618,1,    0.1265,1,    0.0004,2
    1436.0,2,    0.3211,2,   34.6883,2, -617.7549,2,    0.0618,1,    0.1265,1,    0.0004,2
    1438.0,2,    0.3201,2,   34.6883,2, -617.3031,2,    0.0618,1,    0.1265,1,    0.0004,2
    1440.0,2,    0.3191,2,   34.6883,2, -616.7974,2,    0.0618,1,    0.1266,1,    0.0004,2
    1442.0,2,    0.3183,2,   34.6882,2, -616.0934,2,    0.0619,1,    0.1267,1,    0.0004,2
    1444.0,2,    0.3176,2,   34.6882,2, -615.8402,2,    0.0619,1,    0.1268,1,    0.0004,2
    1446.0,2,    0.3164,2,   34.6882,2, -615.0999,2,    0.0618,1,    0.1268,1,    0.0004,2
    1448.0,2,    0.3153,2,   34.6881,2, -614.1062,2,    0.0618,1,    0.1269,1,    0.0004,2
    1450.0,2,    0.3145,2,   34.6881,2, -614.0341,2,    0.0618,1,    0.1269,1,    0.0004,2
    1452.0,2,    0.3134,2,    34.688,2, -613.4482,2,    0.0618,1,    0.1271,1,    0.0004,2
    1454.0,2,    0.3131,2,    34.688,2, -613.4406,2,    0.0618,1,    0.1271,1,    0.0004,2
    1456.0,6,    0.3092,6,   34.6879,6, -610.2528,6,     0.062,6,    0.1271,6,    0.0004,2
    1458.0,6,    0.3092,6,   34.6879,6, -610.2528,6,     0.062,6,    0.1271,6,    0.0004,2
    1460.0,2,    0.3092,2,   34.6879,2, -610.2528,2,     0.062,1,    0.1271,1,    0.0004,2
    1462.0,2,    0.3094,2,   34.6878,2,   -610.52,2,     0.062,1,    0.1272,1,    0.0004,2
    1464.0,2,    0.3082,2,   34.6878,2, -609.5165,2,     0.062,1,    0.1272,1,    0.0004,2
    1466.0,2,    0.3075,2,   34.6877,2, -609.1111,2,     0.062,1,    0.1272,1,    0.0004,2
    1468.0,2,     0.306,2,   34.6877,2,  -607.703,2,     0.062,1,    0.1271,1,    0.0004,2
    1470.0,2,    0.3049,2,   34.6876,2, -606.9048,2,     0.062,1,    0.1271,1,    0.0004,2
    1472.0,2,     0.304,2,   34.6876,2,  -606.485,2,     0.062,1,    0.1271,1,    0.0004,2
    1474.0,2,    0.3031,2,   34.6876,2, -606.2005,2,     0.062,1,    0.1271,1,    0.0004,2
    1476.0,2,     0.302,2,   34.6875,2, -604.6958,2,     0.062,1,    0.1272,1,    0.0004,2
    1478.0,2,    0.3011,2,   34.6875,2, -602.9996,2,    0.0621,1,    0.1271,1,    0.0004,2
    1480.0,2,    0.3003,2,   34.6875,2, -601.9132,2,    0.0621,1,     0.127,1,    0.0004,2
    1482.0,2,    0.2996,2,   34.6875,2, -601.0953,2,    0.0621,1,    0.1269,1,    0.0004,2
    1484.0,2,    0.2988,2,   34.6874,2, -600.1859,2,    0.0621,1,     0.127,1,    0.0004,2
    1486.0,2,     0.298,2,   34.6874,2, -599.4952,2,     0.062,1,    0.1269,1,    0.0004,2
    1488.0,2,    0.2977,2,   34.6874,2, -599.2262,2,    0.0619,1,    0.1268,1,    0.0004,2
    1490.0,2,    0.2967,2,   34.6874,2, -598.3844,2,    0.0619,1,    0.1267,1,    0.0004,2
    1492.0,2,    0.2961,2,   34.6874,2, -597.6127,2,     0.062,1,    0.1267,1,    0.0004,2
    1494.0,2,    0.2953,2,   34.6873,2, -596.5315,2,     0.062,1,    0.1269,1,    0.0004,2
    1496.0,2,    0.2948,2,   34.6873,2, -595.7676,2,     0.062,1,     0.127,1,    0.0004,2
    1498.0,2,    0.2943,2,   34.6873,2, -595.6334,2,     0.062,1,    0.1269,1,    0.0004,2
    1500.0,2,    0.2937,2,   34.6873,2, -595.4054,2,    0.0621,1,    0.1272,1,    0.0004,2
    1502.0,2,     0.293,2,   34.6873,2,  -594.572,2,    0.0621,1,    0.1276,1,    0.0004,2
    1504.0,2,    0.2928,2,   34.6873,2, -594.5434,2,    0.0621,1,    0.1273,1,    0.0004,2
    1506.0,2,    0.2919,2,   34.6873,2, -593.6145,2,    0.0621,1,    0.1269,1,    0.0004,2
    1508.0,2,    0.2912,2,   34.6873,2, -592.9379,2,    0.0621,1,    0.1269,1,    0.0005,2
    1510.0,2,    0.2907,2,   34.6873,2,  -592.005,2,    0.0621,1,    0.1274,1,    0.0007,2
    1512.0,2,    0.2903,2,   34.6873,2, -591.2461,2,     0.062,1,    0.1275,1,    0.0007,2
    1514.0,2,    0.2896,2,   34.6873,2, -590.4305,2,     0.062,1,    0.1275,1,    0.0005,2
    1516.0,2,    0.2887,2,   34.6873,2, -589.3194,2,     0.062,1,    0.1276,1,    0.0004,2
    1518.0,2,    0.2876,2,   34.6872,2, -588.1201,2,     0.062,1,    0.1274,1,    0.0004,2
    1520.0,2,     0.287,2,   34.6872,2, -587.2785,2,    0.0619,1,    0.1275,1,    0.0005,2
    1522.0,2,     0.286,2,   34.6871,2,  -585.918,2,     0.062,1,    0.1273,1,    0.0007,2
    1524.0,2,    0.2851,2,   34.6871,2, -584.7496,2,     0.062,1,    0.1271,1,    0.0008,2
    1526.0,2,    0.2838,2,    34.687,2, -582.8167,2,     0.062,1,    0.1271,1,    0.0008,2
    1528.0,2,    0.2825,2,   34.6869,2, -580.9993,2,    0.0619,1,    0.1269,1,    0.0009,2
    1530.0,2,    0.2818,2,   34.6869,2, -580.0372,2,    0.0619,1,    0.1269,1,    0.0011,2
    1532.0,2,    0.2807,2,   34.6868,2, -578.3209,2,    0.0619,1,    0.1267,1,    0.0012,2
    1534.0,2,    0.2792,2,   34.6868,2, -575.9462,2,    0.0617,1,    0.1268,1,    0.0012,2
    1536.0,2,    0.2781,2,   34.6868,2, -574.6757,2,    0.0617,1,    0.1266,1,    0.0012,2
    1538.0,2,    0.2769,2,   34.6867,2, -573.2238,2,    0.0617,1,    0.1264,1,    0.0012,2
    1540.0,2,    0.2771,2,   34.6866,2, -573.9773,2,    0.0618,1,    0.1266,1,    0.0012,2
    1542.0,2,    0.2743,2,   34.6865,2, -569.7724,2,    0.0617,1,    0.1262,1,    0.0011,2
    1544.0,2,    0.2756,2,   34.6865,2,  -572.112,2,    0.0617,1,    0.1267,1,    0.0008,2
    1546.0,6,    0.2699,6,   34.6864,6, -564.2142,6,    0.0617,6,    0.1261,6,    0.0005,2
    1548.0,2,    0.2699,2,   34.6864,2, -564.2142,2,    0.0617,1,    0.1261,1,    0.0004,2
    1550.0,2,    0.2686,2,   34.6863,2, -562.5488,2,    0.0617,1,    0.1262,1,    0.0005,2
    1552.0,2,    0.2682,2,   34.6862,2, -561.9395,2,    0.0617,1,    0.1263,1,    0.0006,2
    1554.0,2,    0.2667,2,   34.6862,2, -559.9964,2,    0.0616,1,    0.1263,1,    0.0005,2
    1556.0,2,    0.2653,2,   34.6862,2, -557.9998,2,    0.0616,1,     0.126,1,    0.0004,2
    1558.0,2,    0.2634,2,   34.6862,2, -555.4611,2,    0.0615,1,    0.1258,1,    0.0004,2
    1560.0,2,    0.2624,2,   34.6861,2, -554.0336,2,    0.0616,1,    0.1257,1,    0.0004,2
    1562.0,2,    0.2615,2,    34.686,2, -553.1736,2,    0.0616,1,    0.1259,1,    0.0004,2
    1564.0,2,    0.2602,2,    34.686,2, -550.6321,2,    0.0617,1,    0.1259,1,    0.0004,2
    1566.0,2,    0.2595,2,    34.686,2, -549.2236,2,    0.0617,1,    0.1258,1,    0.0004,2
    1568.0,2,    0.2582,2,   34.6859,2, -547.0137,2,    0.0619,1,    0.1258,1,    0.0004,2
    1570.0,2,    0.2572,2,   34.6858,2, -545.4856,2,    0.0619,1,    0.1257,1,    0.0004,2
    1572.0,2,     0.256,2,   34.6858,2,  -543.973,2,     0.062,1,    0.1257,1,    0.0004,2
    1574.0,2,    0.2554,2,   34.6858,2, -542.9769,2,    0.0619,1,    0.1256,1,    0.0004,2
    1576.0,2,    0.2544,2,   34.6857,2, -541.4981,2,    0.0619,1,    0.1256,1,    0.0004,2
    1578.0,2,    0.2535,2,   34.6857,2,  -539.902,2,    0.0619,1,    0.1257,1,    0.0004,2
    1580.0,2,    0.2524,2,   34.6857,2, -538.0601,2,    0.0619,1,    0.1256,1,    0.0004,2
    1582.0,2,    0.2516,2,   34.6856,2, -536.7362,2,     0.062,1,    0.1257,1,    0.0004,2
    1584.0,2,    0.2506,2,   34.6855,2, -535.2841,2,     0.062,1,    0.1257,1,    0.0004,2
    1586.0,2,    0.2496,2,   34.6855,2, -533.7733,2,    0.0621,1,    0.1256,1,    0.0004,2
    1588.0,2,     0.249,2,   34.6855,2, -533.0965,2,    0.0621,1,    0.1256,1,    0.0004,2
    1590.0,2,    0.2487,2,   34.6855,2, -531.8486,2,     0.062,1,    0.1259,1,    0.0004,2
    1592.0,2,    0.2477,2,   34.6854,2, -529.4678,2,    0.0621,1,     0.126,1,    0.0004,2
    1594.0,2,    0.2467,2,   34.6854,2, -527.9822,2,    0.0621,1,    0.1258,1,    0.0003,2
    1596.0,2,    0.2459,2,   34.6854,2, -526.2758,2,     0.062,1,    0.1257,1,    0.0002,2
    1598.0,2,    0.2454,2,   34.6853,2, -525.4763,2,    0.0619,1,    0.1257,1,    0.0002,2
    1600.0,6,    0.2434,6,   34.6852,6, -521.0509,6,    0.0619,6,    0.1259,6,    0.0001,2
    1602.0,2,    0.2434,2,   34.6852,2, -521.0509,2,    0.0619,1,    0.1259,1,    0.0001,2
    1604.0,2,    0.2432,2,   34.6852,2, -521.2648,2,    0.0619,1,    0.1259,1,    0.0002,2
    1606.0,2,    0.2425,2,   34.6852,2, -519.6637,2,    0.0619,1,    0.1259,1,    0.0001,2
    1608.0,2,    0.2418,2,   34.6851,2, -518.5675,2,    0.0619,1,    0.1259,1,    0.0000,2
    1610.0,2,    0.2412,2,   34.6851,2, -517.3856,2,    0.0619,1,    0.1259,1,    0.0000,2
    1612.0,2,    0.2404,2,   34.6851,2, -515.8734,2,     0.062,1,    0.1261,1,    0.0000,2
    1614.0,2,    0.2395,2,    34.685,2, -514.0859,2,    0.0619,1,    0.1259,1,    0.0000,2
    1616.0,2,    0.2387,2,    34.685,2, -512.8356,2,    0.0619,1,    0.1258,1,    0.0000,2
    1618.0,2,    0.2384,2,    34.685,2, -512.4174,2,    0.0619,1,    0.1259,1,    0.0000,2
    1620.0,2,    0.2375,2,   34.6849,2, -510.5112,2,     0.062,1,    0.1259,1,    0.0000,2
    1622.0,2,    0.2367,2,   34.6849,2, -508.7643,2,    0.0619,1,    0.1258,1,    0.0000,2
    1624.0,2,    0.2359,2,   34.6849,2, -506.9307,2,    0.0619,1,    0.1256,1,    0.0000,2
    1626.0,2,    0.2354,2,   34.6848,2, -505.7328,2,    0.0619,1,    0.1256,1,    0.0000,2
    1628.0,2,    0.2347,2,   34.6848,2, -504.3958,2,    0.0618,1,    0.1257,1,    0.0000,2
    1630.0,2,     0.234,2,   34.6848,2, -503.1136,2,    0.0618,1,    0.1258,1,    0.0000,2
    1632.0,2,    0.2331,2,   34.6848,2, -501.2375,2,    0.0618,1,    0.1255,1,    0.0000,2
    1634.0,2,    0.2321,2,   34.6847,2, -498.8636,2,    0.0618,1,    0.1256,1,    0.0000,2
    1636.0,2,    0.2314,2,   34.6846,2, -497.1872,2,    0.0618,1,    0.1256,1,    0.0000,2
    1638.0,2,    0.2302,2,   34.6846,2,  -494.658,2,    0.0618,1,    0.1256,1,    0.0000,2
    1640.0,2,    0.2292,2,   34.6846,2, -492.9751,2,    0.0618,1,    0.1255,1,    0.0000,2
    1642.0,2,    0.2284,2,   34.6845,2, -491.7226,2,    0.0617,1,    0.1255,1,    0.0000,2
    1644.0,2,    0.2276,2,   34.6845,2, -490.3265,2,    0.0617,1,    0.1255,1,    0.0000,2
    1646.0,2,    0.2267,2,   34.6844,2, -487.9217,2,    0.0617,1,    0.1256,1,    0.0000,2
    1648.0,2,     0.226,2,   34.6844,2, -486.3479,2,    0.0617,1,    0.1255,1,    0.0000,2
    1650.0,2,    0.2247,2,   34.6844,2, -483.3205,2,    0.0618,1,    0.1254,1,    0.0000,2
    1652.0,2,    0.2236,2,   34.6843,2, -480.8976,2,    0.0618,1,    0.1256,1,    0.0000,2
    1654.0,2,    0.2229,2,   34.6843,2, -479.6409,2,    0.0618,1,    0.1256,1,    0.0000,2
    1656.0,2,    0.2219,2,   34.6842,2, -477.7723,2,    0.0618,1,    0.1258,1,    0.0001,2
    1658.0,2,    0.2206,2,   34.6841,2, -474.5388,2,    0.0618,1,    0.1257,1,    0.0002,2
    1660.0,2,    0.2194,2,    34.684,2, -471.6866,2,    0.0617,1,    0.1257,1,    0.0001,2
    1662.0,2,    0.2184,2,    34.684,2, -469.4635,2,    0.0618,1,    0.1255,1,    0.0000,2
    1664.0,2,    0.2177,2,   34.6839,2, -468.1639,2,    0.0618,1,    0.1254,1,    0.0000,2
    1666.0,2,    0.2164,2,   34.6839,2, -465.6039,2,    0.0617,1,    0.1255,1,    0.0001,2
    1668.0,2,    0.2152,2,   34.6838,2,  -462.437,2,    0.0617,1,    0.1254,1,    0.0003,2
    1670.0,2,    0.2145,2,   34.6838,2, -460.3324,2,    0.0617,1,    0.1254,1,    0.0004,2
    1672.0,2,    0.2133,2,   34.6837,2,  -457.926,2,    0.0617,1,    0.1255,1,    0.0004,2
    1674.0,2,    0.2126,2,   34.6836,2, -456.4393,2,    0.0617,1,    0.1256,1,    0.0004,2
    1676.0,2,    0.2118,2,   34.6835,2, -454.5648,2,    0.0617,1,    0.1256,1,    0.0004,2
    1678.0,2,    0.2108,2,   34.6835,2, -452.7017,2,    0.0617,1,    0.1258,1,    0.0004,2
    1680.0,2,    0.2096,2,   34.6835,2, -449.8015,2,    0.0617,1,    0.1258,1,    0.0004,2
    1682.0,2,    0.2088,2,   34.6834,2, -447.9973,2,    0.0617,1,    0.1259,1,    0.0004,2
    1684.0,2,    0.2076,2,   34.6834,2, -444.8888,2,    0.0618,1,    0.1257,1,    0.0004,2
    1686.0,2,    0.2066,2,   34.6833,2, -442.5573,2,    0.0618,1,    0.1256,1,    0.0004,2
    1688.0,2,    0.2057,2,   34.6832,2, -440.3704,2,    0.0618,1,    0.1256,1,    0.0004,2
    1690.0,2,    0.2047,2,   34.6832,2, -437.9336,2,    0.0618,1,    0.1255,1,    0.0004,2
    1692.0,2,    0.2037,2,   34.6831,2, -435.2209,2,    0.0617,1,    0.1253,1,    0.0004,2
    1694.0,2,    0.2029,2,   34.6831,2, -433.2583,2,    0.0616,1,    0.1254,1,    0.0004,2
    1696.0,2,     0.202,2,    34.683,2, -430.8732,2,    0.0616,1,    0.1254,1,    0.0004,2
    1698.0,2,     0.201,2,    34.683,2, -428.8249,2,    0.0617,1,    0.1256,1,    0.0004,2
    1700.0,2,    0.2005,2,    34.683,2, -427.3577,2,    0.0617,1,    0.1255,1,    0.0004,2
    1702.0,2,    0.1995,2,   34.6829,2, -424.6429,2,    0.0617,1,    0.1253,1,    0.0004,2
    1704.0,2,    0.1984,2,   34.6829,2, -422.2313,2,    0.0617,1,    0.1254,1,    0.0004,2
    1706.0,2,    0.1976,2,   34.6828,2, -420.1034,2,    0.0617,1,    0.1255,1,    0.0004,2
    1708.0,2,    0.1963,2,   34.6827,2, -416.7713,2,    0.0617,1,    0.1256,1,    0.0003,2
    1710.0,2,    0.1957,2,   34.6827,2, -413.9455,2,    0.0618,1,    0.1257,1,    0.0002,2
    1712.0,2,    0.1948,2,   34.6827,2, -411.2611,2,    0.0618,1,    0.1257,1,    0.0003,2
    1714.0,2,     0.194,2,   34.6826,2, -409.4803,2,    0.0618,1,    0.1255,1,    0.0004,2
    1716.0,2,     0.193,2,   34.6826,2, -406.7611,2,    0.0617,1,    0.1254,1,    0.0004,2
    1718.0,2,     0.192,2,   34.6825,2, -404.5177,2,    0.0617,1,    0.1253,1,    0.0004,2
    1720.0,2,    0.1912,2,   34.6825,2, -402.6959,2,    0.0618,1,    0.1253,1,    0.0004,2
    1722.0,2,    0.1904,2,   34.6825,2, -400.6661,2,    0.0618,1,    0.1254,1,    0.0004,2
    1724.0,2,    0.1897,2,   34.6824,2, -398.8243,2,    0.0618,1,    0.1254,1,    0.0004,2
    1726.0,2,    0.1884,2,   34.6824,2, -394.7256,2,    0.0618,1,    0.1255,1,    0.0004,2
    1728.0,2,    0.1877,2,   34.6823,2, -392.4794,2,    0.0618,1,    0.1256,1,    0.0004,2
    1730.0,2,    0.1866,2,   34.6823,2, -389.7399,2,    0.0619,1,    0.1253,1,    0.0004,2
    1732.0,2,    0.1859,2,   34.6823,2, -387.6402,2,    0.0618,1,    0.1252,1,    0.0004,2
    1734.0,2,    0.1848,2,   34.6822,2, -383.9481,2,    0.0618,1,    0.1252,1,    0.0004,2
    1736.0,2,    0.1838,2,   34.6821,2, -380.8115,2,    0.0619,1,    0.1255,1,    0.0004,2
    1738.0,2,    0.1831,2,   34.6821,2, -378.4516,2,    0.0619,1,    0.1256,1,    0.0004,2
    1740.0,6,    0.1816,6,    34.682,6, -373.8429,6,    0.0619,6,    0.1257,6,    0.0004,2
    1742.0,2,    0.1816,2,    34.682,2, -373.8429,2,    0.0619,1,    0.1257,1,    0.0004,2
    1744.0,2,    0.1806,2,    34.682,2, -371.2257,2,     0.062,1,    0.1253,1,    0.0004,2
    1746.0,2,    0.1798,2,   34.6819,2, -369.1989,2,    0.0621,1,    0.1254,1,    0.0004,2
    1748.0,2,    0.1789,2,   34.6819,2, -366.5527,2,     0.062,1,    0.1253,1,    0.0004,2
    1750.0,2,    0.1779,2,   34.6818,2, -363.7968,2,    0.0621,1,    0.1255,1,    0.0004,2
    1752.0,2,    0.1763,2,   34.6818,2, -359.2761,2,     0.062,1,    0.1259,1,    0.0004,2
    1754.0,2,    0.1755,2,   34.6817,2, -356.0441,2,    0.0619,1,     0.126,1,    0.0004,2
    1756.0,2,    0.1747,2,   34.6817,2,  -353.503,2,    0.0618,1,     0.126,1,    0.0004,2
    1758.0,2,    0.1739,2,   34.6816,2, -350.7074,2,    0.0618,1,    0.1261,1,    0.0004,2
    1760.0,2,    0.1731,2,   34.6816,2, -348.9572,2,    0.0618,1,    0.1261,1,    0.0004,2
    1762.0,2,    0.1718,2,   34.6815,2, -345.4826,2,    0.0618,1,     0.126,1,    0.0004,2
    1764.0,2,    0.1714,2,   34.6815,2, -343.9609,2,    0.0618,1,     0.126,1,    0.0004,2
    1766.0,2,    0.1705,2,   34.6815,2, -340.9684,2,    0.0617,1,    0.1259,1,    0.0004,2
    1768.0,2,    0.1699,2,   34.6814,2, -338.2703,2,    0.0616,1,    0.1257,1,    0.0004,2
    1770.0,2,    0.1694,2,   34.6814,2, -335.7112,2,    0.0616,1,    0.1257,1,    0.0004,2
    1772.0,2,    0.1684,2,   34.6814,2, -332.4105,2,    0.0617,1,    0.1261,1,    0.0004,2
    1774.0,2,    0.1679,2,   34.6813,2,   -330.98,2,    0.0618,1,    0.1265,1,    0.0004,2
    1776.0,2,    0.1672,2,   34.6813,2, -328.5366,2,    0.0617,1,    0.1265,1,    0.0004,2
    1778.0,2,    0.1668,2,   34.6813,2, -327.4397,2,    0.0618,1,    0.1265,1,    0.0004,2
    1780.0,2,    0.1664,2,   34.6813,2, -326.4118,2,    0.0618,1,    0.1262,1,    0.0005,2
    1782.0,2,    0.1655,2,   34.6813,2, -322.7991,2,    0.0617,1,    0.1259,1,    0.0006,2
    1784.0,2,     0.165,2,   34.6812,2, -321.5599,2,    0.0617,1,     0.126,1,    0.0005,2
    1786.0,2,    0.1647,2,   34.6812,2,  -320.489,2,    0.0617,1,     0.126,1,    0.0004,2
    1788.0,2,     0.164,2,   34.6812,2, -318.5005,2,    0.0617,1,    0.1263,1,    0.0004,2
    1790.0,2,    0.1635,2,   34.6812,2, -317.0379,2,    0.0617,1,    0.1262,1,    0.0005,2
    1792.0,2,     0.163,2,   34.6812,2, -315.2849,2,    0.0617,1,    0.1261,1,    0.0007,2
    1794.0,2,    0.1626,2,   34.6812,2,  -314.097,2,    0.0617,1,     0.126,1,    0.0008,2
    1796.0,2,     0.162,2,   34.6812,2, -312.5598,2,    0.0617,1,    0.1262,1,    0.0008,2
    1798.0,2,    0.1616,2,   34.6811,2, -310.8229,2,    0.0617,1,    0.1264,1,    0.0008,2
    1800.0,2,    0.1613,2,   34.6811,2, -309.2543,2,    0.0617,1,    0.1264,1,    0.0008,2
    1802.0,2,    0.1608,2,   34.6811,2, -307.2998,2,    0.0618,1,    0.1262,1,    0.0008,2
    1804.0,2,    0.1605,2,   34.6811,2, -306.4576,2,    0.0617,1,    0.1261,1,    0.0008,2
    1806.0,2,      0.16,2,   34.6811,2, -305.1956,2,    0.0616,1,     0.126,1,    0.0008,2
    1808.0,2,    0.1594,2,   34.6811,2, -303.1117,2,    0.0617,1,    0.1263,1,    0.0008,2
    1810.0,2,    0.1589,2,    34.681,2, -301.2404,2,    0.0617,1,    0.1262,1,    0.0008,2
    1812.0,2,    0.1584,2,    34.681,2, -299.3883,2,    0.0617,1,    0.1262,1,    0.0008,2
    1814.0,2,     0.158,2,   34.6809,2,  -298.121,2,    0.0617,1,    0.1264,1,    0.0008,2
    1816.0,2,    0.1575,2,    34.681,2, -296.2722,2,    0.0618,1,    0.1263,1,    0.0008,2
    1818.0,2,    0.1571,2,    34.681,2, -294.6055,2,    0.0617,1,     0.126,1,    0.0008,2
    1820.0,2,    0.1567,2,    34.681,2, -292.7942,2,    0.0617,1,    0.1261,1,    0.0008,2
    1822.0,2,    0.1562,2,    34.681,2, -291.5607,2,    0.0617,1,    0.1261,1,    0.0008,2
    1824.0,2,    0.1557,2,   34.6809,2, -289.8876,2,    0.0617,1,    0.1262,1,    0.0008,2
    1826.0,2,    0.1551,2,   34.6809,2, -288.0505,2,    0.0617,1,    0.1263,1,    0.0008,2
    1828.0,2,    0.1547,2,   34.6809,2, -286.3106,2,    0.0617,1,    0.1264,1,    0.0008,2
    1830.0,2,    0.1545,2,   34.6809,2, -285.3301,2,    0.0617,1,    0.1263,1,    0.0008,2
    1832.0,2,    0.1542,2,   34.6809,2, -284.3194,2,    0.0618,1,     0.126,1,    0.0008,2
    1834.0,2,    0.1539,2,   34.6808,2, -283.2579,2,    0.0619,1,    0.1258,1,    0.0008,2
    1836.0,2,    0.1533,2,   34.6808,2, -281.4687,2,    0.0618,1,    0.1259,1,    0.0008,2
    1838.0,2,    0.1529,2,   34.6808,2,  -279.987,2,    0.0617,1,     0.126,1,    0.0008,2
    1840.0,2,    0.1523,2,   34.6808,2, -277.7336,2,    0.0616,1,     0.126,1,    0.0008,2
    1842.0,2,    0.1519,2,   34.6808,2, -276.4772,2,    0.0616,1,     0.126,1,    0.0008,2
    1844.0,2,    0.1513,2,   34.6808,2, -273.9576,2,    0.0616,1,    0.1261,1,    0.0008,2
    1846.0,2,    0.1509,2,   34.6808,2, -272.5799,2,    0.0616,1,    0.1258,1,    0.0008,2
    1848.0,2,    0.1505,2,   34.6808,2, -270.7726,2,    0.0617,1,    0.1256,1,    0.0008,2
    1850.0,2,    0.1501,2,   34.6808,2, -269.0335,2,    0.0618,1,    0.1257,1,    0.0008,2
    1852.0,2,    0.1494,2,   34.6807,2, -266.5217,2,    0.0618,1,     0.126,1,    0.0008,2
    1854.0,2,     0.149,2,   34.6807,2, -264.9346,2,    0.0619,1,     0.126,1,    0.0008,2
    1856.0,2,    0.1485,2,   34.6807,2, -263.3787,2,    0.0618,1,     0.126,1,    0.0007,2
    1858.0,2,    0.1482,2,   34.6807,2,  -262.194,2,    0.0618,1,     0.126,1,    0.0005,2
    1860.0,2,    0.1478,2,   34.6807,2, -261.0715,2,    0.0616,1,     0.126,1,    0.0004,2
    1862.0,2,    0.1472,2,   34.6806,2, -258.6278,2,    0.0616,1,    0.1259,1,    0.0004,2
    1864.0,2,    0.1468,2,   34.6806,2, -257.2734,2,    0.0616,1,    0.1257,1,    0.0005,2
    1866.0,2,    0.1463,2,   34.6806,2, -255.3968,2,    0.0616,1,    0.1257,1,    0.0007,2
    1868.0,2,    0.1455,2,   34.6806,2, -252.5089,2,    0.0617,1,    0.1259,1,    0.0008,2
    1870.0,2,    0.1447,2,   34.6805,2, -249.0798,2,    0.0617,1,    0.1258,1,    0.0008,2
    1872.0,2,    0.1442,2,   34.6805,2, -247.1492,2,    0.0617,1,    0.1259,1,    0.0008,2
    1874.0,2,    0.1437,2,   34.6805,2, -245.3128,2,    0.0618,1,    0.1261,1,    0.0008,2
    1876.0,2,    0.1431,2,   34.6805,2, -243.0684,2,    0.0618,1,    0.1261,1,    0.0008,2
    1878.0,2,    0.1426,2,   34.6805,2, -241.1037,2,    0.0618,1,    0.1262,1,    0.0008,2
    1880.0,2,    0.1419,2,   34.6804,2, -238.4946,2,    0.0619,1,    0.1262,1,    0.0008,2
    1882.0,2,    0.1413,2,   34.6804,2,  -236.179,2,    0.0618,1,    0.1261,1,    0.0008,2
    1884.0,2,    0.1407,2,   34.6803,2, -234.3889,2,    0.0618,1,    0.1259,1,    0.0008,2
    1886.0,2,    0.1399,2,   34.6803,2, -231.5352,2,    0.0619,1,    0.1259,1,    0.0008,2
