STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1989-12-31,0.03,37,27
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-01,0.00,37,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-02,0.06,31,20
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-03,0.02,34,22
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-04,0.04,39,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-05,0.10,43,28
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-06,0.40,43,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-07,0.37,46,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-08,0.19,45,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-09,0.28,52,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-10,0.00,41,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-11,0.00,36,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-12,0.00,38,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-13,0.24,36,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-14,0.12,37,34
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-15,0.00,37,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-16,0.00,42,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-17,0.00,40,26
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-18,0.00,31,26
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-19,0.00,35,23
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-20,0.02,27,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-21,0.03,34,27
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-22,0.03,42,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-23,0.00,40,26
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-24,0.00,35,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-25,0.00,42,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-26,0.00,36,24
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-27,0.04,35,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-28,0.07,40,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-29,0.22,38,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-30,0.17,35,26
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-01-31,0.05,33,24
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-01,0.09,35,27
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-02,0.01,39,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-03,0.26,43,34
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-04,0.03,39,27
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-05,0.07,36,28
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-06,0.00,34,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-07,0.18,33,21
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-08,0.00,35,19
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-09,0.04,40,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-10,0.00,51,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-11,0.00,46,27
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-12,0.00,32,22
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-13,0.01,24,13
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-14,0.00,22,9
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-15,0.23,28,15
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-16,0.06,37,13
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-17,0.00,29,5
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-18,0.00,24,13
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-19,0.00,33,2
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-20,0.03,36,11
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-21,0.00,43,28
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-22,0.00,48,24
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-23,0.00,42,26
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-24,0.00,46,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-25,0.00,49,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-26,0.00,46,24
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-27,0.00,50,23
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-02-28,0.00,51,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-01,0.00,51,23
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-02,0.00,51,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-03,0.05,51,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-04,0.00,49,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-05,0.00,52,27
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-06,0.00,49,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-07,0.08,54,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-08,0.15,41,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-09,0.00,47,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-10,0.35,44,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-11,0.00,44,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-12,0.00,45,23
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-13,0.00,45,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-14,0.05,45,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-15,0.00,51,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-16,0.00,57,28
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-17,0.00,56,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-18,0.00,58,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-19,0.06,60,38
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-20,0.00,57,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-21,0.00,55,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-22,0.11,42,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-23,0.00,39,23
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-24,0.00,44,22
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-25,0.00,53,20
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-26,0.00,57,27
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-27,0.00,60,25
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-28,0.00,59,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-29,0.00,63,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-30,0.00,64,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-03-31,0.00,66,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-01,0.00,71,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-02,0.00,67,43
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-03,0.00,65,38
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-04,0.00,66,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-05,0.00,66,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-06,0.00,69,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-07,0.00,69,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-08,0.00,58,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-09,0.00,58,34
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-10,0.00,59,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-11,0.04,53,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-12,0.00,61,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-13,0.15,56,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-14,0.02,61,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-15,0.00,68,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-16,0.00,68,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-17,0.00,71,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-18,0.00,63,43
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-19,0.00,70,38
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-20,0.32,60,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-21,0.00,66,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-22,0.06,53,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-23,0.05,57,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-24,0.01,58,38
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-25,0.25,56,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-26,0.00,54,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-27,0.30,42,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-28,0.14,47,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-29,0.00,54,30
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-04-30,0.00,59,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-01,0.01,61,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-02,0.05,65,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-03,0.00,71,44
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-04,0.00,77,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-05,0.00,83,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-06,0.00,60,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-07,0.05,50,32
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-08,0.00,58,31
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-09,0.00,64,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-10,0.00,69,38
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-11,0.14,63,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-12,0.01,55,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-13,0.10,58,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-14,0.21,53,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-15,0.00,63,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-16,0.00,65,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-17,0.04,66,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-18,0.85,55,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-19,0.00,64,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-20,0.16,59,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-21,0.00,63,43
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-22,0.22,73,49
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-23,0.00,63,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-24,0.62,52,44
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-25,0.00,62,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-26,0.00,72,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-27,0.06,70,54
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-28,0.24,64,54
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-29,0.04,60,50
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-30,0.05,66,44
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-05-31,0.26,52,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-01,0.57,49,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-02,0.02,62,44
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-03,0.14,62,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-04,0.00,62,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-05,0.00,65,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-06,0.42,66,51
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-07,0.00,64,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-08,0.11,62,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-09,0.02,78,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-10,0.62,62,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-11,0.00,63,43
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-12,0.01,59,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-13,0.00,64,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-14,0.00,72,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-15,0.00,75,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-16,0.00,75,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-17,0.00,73,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-18,0.00,77,49
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-19,0.00,78,49
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-20,0.00,77,49
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-21,0.00,82,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-22,0.00,82,57
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-23,0.00,83,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-24,0.00,87,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-25,0.00,84,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-26,0.00,81,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-27,0.00,79,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-28,0.00,77,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-29,0.00,89,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-06-30,0.00,83,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-01,0.00,82,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-02,0.00,69,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-03,0.00,71,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-04,0.00,83,51
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-05,0.00,77,64
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-06,0.00,72,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-07,0.00,77,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-08,0.00,84,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-09,0.00,91,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-10,0.00,94,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-11,0.00,97,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-12,0.04,98,65
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-13,0.00,92,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-14,0.00,92,57
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-15,0.00,95,58
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-16,0.00,89,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-17,0.00,88,54
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-18,0.00,88,53
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-19,0.00,89,53
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-20,0.00,88,57
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-21,0.00,89,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-22,0.00,92,63
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-23,0.16,85,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-24,1.06,70,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-25,0.76,59,54
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-26,0.31,68,53
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-27,0.00,81,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-28,0.00,87,58
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-29,0.00,90,63
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-30,0.00,94,64
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-07-31,0.00,89,65
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-01,0.00,84,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-02,0.00,83,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-03,0.00,86,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-04,0.00,91,58
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-05,0.00,96,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-06,0.00,94,64
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-07,0.00,92,61
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-08,0.00,93,59
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-09,0.00,89,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-10,0.00,73,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-11,0.00,87,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-12,0.00,92,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-13,0.00,96,62
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-14,0.00,90,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-15,0.00,83,60
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-16,0.00,79,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-17,0.00,80,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-18,0.00,71,57
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-19,0.03,70,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-20,0.24,80,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-21,0.74,65,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-22,0.00,72,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-23,0.00,71,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-24,0.00,73,43
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-25,0.02,69,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-26,0.00,70,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-27,0.00,79,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-28,0.00,84,50
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-29,0.00,81,53
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-30,0.00,72,53
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-08-31,0.00,74,49
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-01,0.00,79,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-02,0.00,79,49
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-03,0.00,81,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-04,0.00,87,54
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-05,0.00,90,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-06,0.00,91,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-07,0.00,90,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-08,0.00,87,57
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-09,0.00,86,55
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-10,0.00,89,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-11,0.00,90,56
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-12,0.00,75,52
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-13,0.00,77,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-14,0.00,86,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-15,0.00,75,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-16,0.00,68,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-17,0.00,72,46
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-18,0.00,77,44
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-19,0.00,77,47
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-20,0.00,75,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-21,0.00,76,43
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-22,0.00,82,49
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-23,0.00,86,53
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-24,0.00,87,50
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-25,0.00,84,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-26,0.00,80,50
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-27,0.00,80,48
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-28,0.00,79,45
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-29,0.00,80,50
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-09-30,0.00,76,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-01,0.00,63,41
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-02,0.00,59,37
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-03,0.07,61,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-04,0.03,67,50
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-05,0.00,60,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-06,0.00,54,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-07,0.00,54,24
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-08,0.00,58,29
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-09,0.02,66,40
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-10,0.00,57,27
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-11,0.00,54,26
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-12,0.02,58,42
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-13,0.00,55,36
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-14,0.36,43,35
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-15,0.48,44,39
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-16,0.00,52,33
USW00024157,"SPOKANE INTERNATIONAL AIRPORT, WA US",1990-10-17,0.00,49,31
